video_id,original_id,speed_group,video_path,target_speed
152260_slow,152260,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/152260_slow.mp4,0.5
184603_fast,184603,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/184603_fast.mp4,2.0
184603_slow,184603,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/184603_slow.mp4,0.5
137749_fast,137749,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/137749_fast.mp4,2.0
137749_slow,137749,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/137749_slow.mp4,0.5
145172_fast,145172,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/145172_fast.mp4,2.0
145172_slow,145172,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/145172_slow.mp4,0.5
73989_fast,73989,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/73989_fast.mp4,2.0
73989_slow,73989,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/73989_slow.mp4,0.5
141817_fast,141817,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/141817_fast.mp4,2.0
141817_slow,141817,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/141817_slow.mp4,0.5
35893_fast,35893,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/35893_fast.mp4,2.0
35893_slow,35893,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/35893_slow.mp4,0.5
64017_fast,64017,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/64017_fast.mp4,2.0
64017_slow,64017,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/64017_slow.mp4,0.5
106099_fast,106099,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/106099_fast.mp4,2.0
106099_slow,106099,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/106099_slow.mp4,0.5
220425_fast,220425,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/220425_fast.mp4,2.0
220425_slow,220425,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/220425_slow.mp4,0.5
199156_fast,199156,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/199156_fast.mp4,2.0
199156_slow,199156,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/199156_slow.mp4,0.5
85716_fast,85716,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/85716_fast.mp4,2.0
85716_slow,85716,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/85716_slow.mp4,0.5
173948_fast,173948,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/173948_fast.mp4,2.0
173948_slow,173948,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/173948_slow.mp4,0.5
61856_fast,61856,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/61856_fast.mp4,2.0
61856_slow,61856,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/61856_slow.mp4,0.5
37235_fast,37235,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/37235_fast.mp4,2.0
37235_slow,37235,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/37235_slow.mp4,0.5
115754_fast,115754,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/115754_fast.mp4,2.0
115754_slow,115754,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/115754_slow.mp4,0.5
167122_fast,167122,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/167122_fast.mp4,2.0
167122_slow,167122,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/167122_slow.mp4,0.5
218578_fast,218578,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/218578_fast.mp4,2.0
218578_slow,218578,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/218578_slow.mp4,0.5
93385_fast,93385,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/93385_fast.mp4,2.0
93385_slow,93385,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/93385_slow.mp4,0.5
33791_fast,33791,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/33791_fast.mp4,2.0
33791_slow,33791,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/33791_slow.mp4,0.5
216887_fast,216887,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/216887_fast.mp4,2.0
216887_slow,216887,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/216887_slow.mp4,0.5
125138_fast,125138,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/125138_fast.mp4,2.0
125138_slow,125138,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/125138_slow.mp4,0.5
7274_fast,7274,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/7274_fast.mp4,2.0
7274_slow,7274,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/7274_slow.mp4,0.5
64565_fast,64565,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/64565_fast.mp4,2.0
64565_slow,64565,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/64565_slow.mp4,0.5
53399_fast,53399,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/53399_fast.mp4,2.0
53399_slow,53399,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/53399_slow.mp4,0.5
148007_fast,148007,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/148007_fast.mp4,2.0
148007_slow,148007,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/148007_slow.mp4,0.5
144161_fast,144161,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/144161_fast.mp4,2.0
144161_slow,144161,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/144161_slow.mp4,0.5
127791_fast,127791,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/127791_fast.mp4,2.0
127791_slow,127791,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/127791_slow.mp4,0.5
80197_fast,80197,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/80197_fast.mp4,2.0
80197_slow,80197,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/80197_slow.mp4,0.5
22274_fast,22274,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/22274_fast.mp4,2.0
22274_slow,22274,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/22274_slow.mp4,0.5
112447_fast,112447,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/112447_fast.mp4,2.0
112447_slow,112447,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/112447_slow.mp4,0.5
69096_fast,69096,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/69096_fast.mp4,2.0
69096_slow,69096,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/69096_slow.mp4,0.5
97373_fast,97373,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/97373_fast.mp4,2.0
97373_slow,97373,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/97373_slow.mp4,0.5
129082_fast,129082,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/129082_fast.mp4,2.0
129082_slow,129082,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/129082_slow.mp4,0.5
202083_fast,202083,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/202083_fast.mp4,2.0
202083_slow,202083,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/202083_slow.mp4,0.5
217824_fast,217824,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/217824_fast.mp4,2.0
217824_slow,217824,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/217824_slow.mp4,0.5
143722_fast,143722,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/143722_fast.mp4,2.0
143722_slow,143722,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/143722_slow.mp4,0.5
192877_fast,192877,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/192877_fast.mp4,2.0
192877_slow,192877,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/192877_slow.mp4,0.5
92675_fast,92675,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/92675_fast.mp4,2.0
92675_slow,92675,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/92675_slow.mp4,0.5
111424_fast,111424,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/111424_fast.mp4,2.0
111424_slow,111424,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/111424_slow.mp4,0.5
178211_fast,178211,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/178211_fast.mp4,2.0
178211_slow,178211,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/178211_slow.mp4,0.5
101213_fast,101213,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/101213_fast.mp4,2.0
101213_slow,101213,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/101213_slow.mp4,0.5
47018_fast,47018,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/47018_fast.mp4,2.0
47018_slow,47018,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/47018_slow.mp4,0.5
63595_fast,63595,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/63595_fast.mp4,2.0
63595_slow,63595,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/63595_slow.mp4,0.5
149773_fast,149773,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/149773_fast.mp4,2.0
149773_slow,149773,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/149773_slow.mp4,0.5
58353_fast,58353,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/58353_fast.mp4,2.0
58353_slow,58353,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/58353_slow.mp4,0.5
141355_fast,141355,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/141355_fast.mp4,2.0
141355_slow,141355,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/141355_slow.mp4,0.5
200704_fast,200704,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/200704_fast.mp4,2.0
200704_slow,200704,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/200704_slow.mp4,0.5
212198_fast,212198,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/212198_fast.mp4,2.0
212198_slow,212198,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/212198_slow.mp4,0.5
64408_fast,64408,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/64408_fast.mp4,2.0
64408_slow,64408,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/64408_slow.mp4,0.5
62632_fast,62632,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/62632_fast.mp4,2.0
62632_slow,62632,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/62632_slow.mp4,0.5
23157_fast,23157,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/23157_fast.mp4,2.0
23157_slow,23157,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/23157_slow.mp4,0.5
64984_fast,64984,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/64984_fast.mp4,2.0
64984_slow,64984,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/64984_slow.mp4,0.5
16627_fast,16627,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/16627_fast.mp4,2.0
16627_slow,16627,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/16627_slow.mp4,0.5
36379_fast,36379,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/36379_fast.mp4,2.0
36379_slow,36379,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/36379_slow.mp4,0.5
156960_fast,156960,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/156960_fast.mp4,2.0
156960_slow,156960,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/156960_slow.mp4,0.5
23246_fast,23246,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/23246_fast.mp4,2.0
23246_slow,23246,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/23246_slow.mp4,0.5
